_id,dynamicProperties,basisOfRecord,bed,catalogNumber,class,collectionCode,continent,country,day,decimalLatitude,decimalLongitude,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,family,fieldNumber,formation,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationQualifier,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,minimumDepthInMeters,minimumElevationInMeters,modified,month,occurrenceID,order,otherCatalogNumbers,phylum,preparations,recordNumber,recordedBy,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,typeStatus,verbatimLatitude,verbatimLongitude,waterBody,year
8780166,"{""created"": 1552998011000, ""barcode"": ""013376687"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376687,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,dbd25331-3d0b-466b-9282-80877c34cc8b,Lepidoptera,NHMUK:ecatalogue:8780166,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780177,"{""created"": 1552998029000, ""barcode"": ""013376698"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376698,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,72a4bb98-6894-4982-9208-0cf712bdf34d,Lepidoptera,NHMUK:ecatalogue:8780177,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780208,"{""created"": 1552998080000, ""barcode"": ""013376729"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376729,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,61fde8be-623c-4242-a7d8-3f1cab6a584a,Lepidoptera,NHMUK:ecatalogue:8780208,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780259,"{""created"": 1552998166000, ""barcode"": ""013376781"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376781,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,82656d0a-a1f8-4658-af3b-039a9eeb8b83,Lepidoptera,NHMUK:ecatalogue:8780259,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780308,"{""created"": 1552998248000, ""barcode"": ""013376830"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376830,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,314c05d9-d5cd-4dbb-9249-69517c9322b6,Lepidoptera,NHMUK:ecatalogue:8780308,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780363,"{""created"": 1552998343000, ""barcode"": ""010430158"", ""donorname"": ""B Hermier"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Eurema elathea lamasi Brévignon, 1993"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK010430158,Insecta,BMNH(E),South America,French Guiana,,,,,,,,,Pieridae,,,Eurema,,,,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Coliadinae,South America; French Guiana,,,,0,lamasi,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,80245e35-5127-4ef4-af97-8df035eb7834,Lepidoptera,NHMUK:ecatalogue:8780363,,,,,,"Eurema elathea lamasi Brévignon, 1993","Brévignon, 1993",,elathea,,,,PARATYPE,,,,
8780463,"{""created"": 1552998510000, ""barcode"": ""013377115"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377115,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,b85dbab7-02c5-4e8b-8223-a2a2d43de827,Lepidoptera,NHMUK:ecatalogue:8780463,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780519,"{""created"": 1552998603000, ""barcode"": ""013377107"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377107,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343083000,,e319b958-0768-427c-84f7-982712d3ee44,Lepidoptera,NHMUK:ecatalogue:8780519,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780086,"{""created"": 1552997868000, ""barcode"": ""013376587"", ""donorname"": ""Professor Jerome Pages"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Polyommatus astorica hunzaensis Charmeaux & Desse, 2006"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376587,Insecta,BMNH(E),Asia,Pakistan,,,,,,,,,Lycaenidae,,,Polyommatus,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Asia; Pakistan,,,,0,hunzaensis,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,890bef48-e21b-466f-96d4-4f8c7345abdf,Lepidoptera,NHMUK:ecatalogue:8780086,,,,,,"Polyommatus astorica hunzaensis Charmeaux & Desse, 2006","Charmeaux & Desse, 2006",,astorica,,,,PARATYPE,,,,
8780089,"{""created"": 1552997873000, ""barcode"": ""013377031"", ""donorname"": ""Hsu Y. Frank"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Prosotas dubiosa asboledes Hsu & Yen, 2006"", ""preservative"": ""Dry - pinned""}",Specimen,,BMNH(E)808155,Insecta,BMNH(E),Asia,Taiwan,,,,,,,,,Lycaenidae,,,Prosotas,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Asia; Taiwan,,,,0,asboledes,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,b2fa780d-0018-463a-9e39-5e49287591df,Lepidoptera,NHMUK:ecatalogue:8780089,,,,,,"Prosotas dubiosa asboledes Hsu & Yen, 2006","Hsu & Yen, 2006",,dubiosa,,,,PARATYPE,,,,
8780137,"{""created"": 1552997963000, ""barcode"": ""013376861"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas furvae Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376861,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,furvae,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,152b0373-7c0a-4544-947b-fcf7327b4068,Lepidoptera,NHMUK:ecatalogue:8780137,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780154,"{""created"": 1552997991000, ""barcode"": ""013376675"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376675,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,731744ca-c690-4368-b156-71a70293f353,Lepidoptera,NHMUK:ecatalogue:8780154,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780193,"{""created"": 1552998055000, ""barcode"": ""013376714"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376714,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,853f8366-4a29-4c63-9689-c06efa62c1b0,Lepidoptera,NHMUK:ecatalogue:8780193,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780253,"{""created"": 1552998156000, ""barcode"": ""013376775"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376775,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,795a2236-3bb9-4bf6-84c4-f7a67096beea,Lepidoptera,NHMUK:ecatalogue:8780253,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780305,"{""created"": 1552998243000, ""barcode"": ""013376827"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376827,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,88c788f4-8866-4625-a5c9-5e870bda9c51,Lepidoptera,NHMUK:ecatalogue:8780305,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780311,"{""created"": 1552998253000, ""barcode"": ""013376833"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376833,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,7e28aa26-4ffe-4cad-ad5a-8b79f0aa205b,Lepidoptera,NHMUK:ecatalogue:8780311,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780411,"{""created"": 1552998423000, ""barcode"": ""013376999"", ""donorname"": ""Dr Matthew J. Cock"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Eretis artorius Larsen & Cock, 2011"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376999,Insecta,BMNH(E),Africa,Kenya,,,,,,,,,Hesperiidae,,,Eretis,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,Africa; Kenya,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,39f55d11-358b-41f1-be17-2b4be97a4441,Lepidoptera,NHMUK:ecatalogue:8780411,,,,,,"Eretis artorius Larsen & Cock, 2011","Larsen & Cock, 2011",,artorius,,,,PARATYPE,,,,
8780455,"{""created"": 1552998496000, ""barcode"": ""013377153"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe planti Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377153,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,planti,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,a0ca81b2-9b52-4e66-8259-1625a58379ec,Lepidoptera,NHMUK:ecatalogue:8780455,,,,,,"Cethosia cydippe planti Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780466,"{""created"": 1552998515000, ""barcode"": ""013377118"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kalii Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377118,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kalii,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,d83be9cb-d95b-45e3-81d1-e28d12c03b02,Lepidoptera,NHMUK:ecatalogue:8780466,,,,,,"Cethosia cydippe kalii Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780516,"{""created"": 1552998598000, ""barcode"": ""013377104"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Cethosia cydippe kennowayi Tennent, 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377104,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Nymphalidae,,,Cethosia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,0,kennowayi,NHMUK,,,,,,,,,,,,,,,,,1560343082000,,a36b021f-6573-4053-a884-bbb1ec269a44,Lepidoptera,NHMUK:ecatalogue:8780516,,,,,,"Cethosia cydippe kennowayi Tennent, 2015","Tennent, 2015",,cydippe,,,,PARATYPE,,,,
8780043,"{""created"": 1552997795000, ""barcode"": ""013377482"", ""donorname"": ""Dr Milos Tryzna"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hasora hurama territorialis Meyer et al., 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377482,Insecta,BMNH(E),Australia,Australia,,,,,,,,,Hesperiidae,,,Hasora,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Coeliadinae,Australia; Australia,,,,0,territorialis,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,48c31486-aa8e-4538-993a-7d309a6eb14a,Lepidoptera,NHMUK:ecatalogue:8780043,,,,,,"Hasora hurama territorialis Meyer et al., 2015","Meyer et al., 2015",,hurama,,,,PARATYPE,,,,
8780045,"{""created"": 1552997798000, ""barcode"": ""013377484"", ""donorname"": ""Dr Milos Tryzna"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hasora hurama territorialis Meyer et al., 2015"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013377484,Insecta,BMNH(E),Australia,Australia,,,,,,,,,Hesperiidae,,,Hasora,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Coeliadinae,Australia; Australia,,,,0,territorialis,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,e016231f-9277-48a1-8b30-cdf8215eafc6,Lepidoptera,NHMUK:ecatalogue:8780045,,,,,,"Hasora hurama territorialis Meyer et al., 2015","Meyer et al., 2015",,hurama,,,,PARATYPE,,,,
8780155,"{""created"": 1552997993000, ""barcode"": ""013376676"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376676,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,90961258-e244-4d13-9a6e-ef8006646734,Lepidoptera,NHMUK:ecatalogue:8780155,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780158,"{""created"": 1552997998000, ""barcode"": ""013376679"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376679,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,12eb463e-e8aa-4000-ad86-507c268da05b,Lepidoptera,NHMUK:ecatalogue:8780158,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780187,"{""created"": 1552998046000, ""barcode"": ""013376708"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376708,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,42758520-f268-491a-9221-f31b96a4b4c7,Lepidoptera,NHMUK:ecatalogue:8780187,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780210,"{""created"": 1552998084000, ""barcode"": ""013376731"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376731,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,a41735b7-684d-4884-9932-12e403000aa2,Lepidoptera,NHMUK:ecatalogue:8780210,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780215,"{""created"": 1552998092000, ""barcode"": ""013376736"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376736,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,1c966684-e9de-4a19-b272-72abd65bd404,Lepidoptera,NHMUK:ecatalogue:8780215,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780247,"{""created"": 1552998146000, ""barcode"": ""013376769"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376769,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,2bf7d684-c8c0-4f11-bec0-24b07746e61f,Lepidoptera,NHMUK:ecatalogue:8780247,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780299,"{""created"": 1552998233000, ""barcode"": ""013376821"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376821,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,b5c587d7-9c77-494c-8bbc-8026bfe74221,Lepidoptera,NHMUK:ecatalogue:8780299,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780313,"{""created"": 1552998256000, ""barcode"": ""013376835"", ""donorname"": ""Mr John Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Hypolycaena phorbas purpura Tennent, 2016"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK013376835,Insecta,BMNH(E),Asia,Papua New Guinea,,,,,,,,,Lycaenidae,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,0,purpura,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,be540dae-190b-4726-81ca-9014621153ec,Lepidoptera,NHMUK:ecatalogue:8780313,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,phorbas,,,,PARATYPE,,,,
8780334,"{""created"": 1552998292000, ""barcode"": ""012824420"", ""donorname"": ""J Tennent"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Erebia radians uzungyrus Churkin & Tuzov, 2000"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824420,Insecta,BMNH(E),Asia,Kazakhstan,,,,,,,,,Nymphalidae,,,Erebia,,,,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,Asia; Kazakhstan,,,,0,uzungyrus,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,3e11632d-445c-436f-9796-6c316d25cb8a,Lepidoptera,NHMUK:ecatalogue:8780334,,,,,,"Erebia radians uzungyrus Churkin & Tuzov, 2000","Churkin & Tuzov, 2000",,radians,,,,PARATYPE,,,,
8780354,"{""created"": 1552998327000, ""barcode"": ""012824347"", ""donorname"": ""Dr Malcolm G. Page"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Graphium adonarensis hundertmarki Page & Treadaway, 2013"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824347,Insecta,BMNH(E),Asia,Indonesia,,,,,,,,,Papilionidae,,,Graphium,,,,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,Asia; Indonesia,,,,0,hundertmarki,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,7786353b-74ba-4529-8563-9bc76733f318,Lepidoptera,NHMUK:ecatalogue:8780354,,,,,,"Graphium adonarensis hundertmarki Page & Treadaway, 2013","Page & Treadaway, 2013",,adonarensis,,,,PARATYPE,,,,
8780399,"{""created"": 1552998403000, ""barcode"": ""012824425"", ""associatedmediacount"": 2, ""project"": ""Papilionoidea New Types Digitisation Project"", ""determinationnames"": ""Dalla superargentea Viloria et al., 2008"", ""preservative"": ""Dry - pinned""}",Specimen,,NHMUK012824425,Insecta,BMNH(E),South America,Venezuela,,,,,,,,,Hesperiidae,,,Dalla,,,,,Insecta; Lepidoptera; Papilionoidea; Hesperiidae; Hesperiinae,South America; Venezuela,,,,0,,NHMUK,,,,,,,,,,,,,,,,,1560343081000,,475f60f2-5af3-41da-bfee-d87897182afb,Lepidoptera,NHMUK:ecatalogue:8780399,,,,,,"Dalla superargentea Viloria et al., 2008","Viloria et al., 2008",,superargentea,,,,PARATYPE,,,,
